theme_id,label,lookback_days,horizon_days,obs,first_date,last_date,leader_count,follower_count,pearson_ic,spearman_ic,base_avg_future_pct,top_quintile_avg_future_pct,top_minus_base_pct,avg_lag_gap_pct,event_count,event_avg_after_cost_pct,event_median_after_cost_pct,event_hit_rate,event_threshold_leader_pct,event_threshold_gap_pct,round_trip_cost_pct
memory_hbm,記憶體/HBM/儲存,10,5,5164,2006-06-07,2026-05-15,4,10,0.114991,0.107644,0.568825,1.677495,1.108671,0.097871,495,0.806698,0.751746,0.579798,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,40,40,5015,2006-07-18,2026-03-24,6,8,-0.021246,-0.042273,1.440341,1.011688,-0.428653,0.947144,860,0.798624,0.996629,0.545349,5.000000,5.000000,0.300000
healthcare_glp1_cdmo,醫藥/GLP-1/CDMO,20,10,5059,2006-06-20,2026-05-08,6,9,0.043017,0.026937,1.101221,1.321061,0.219840,-0.929290,415,0.797739,0.573349,0.546988,5.000000,5.000000,0.300000
healthcare_glp1_cdmo,醫藥/GLP-1/CDMO,5,10,5077,2006-05-29,2026-05-08,6,9,0.064733,0.085626,1.062814,1.504008,0.441195,-0.189945,46,0.788527,0.648310,0.608696,5.000000,5.000000,0.300000
defense_aerospace,軍工/航太/造船,40,20,5127,2006-07-17,2026-04-23,7,7,0.025040,0.003039,1.350205,1.140862,-0.209343,0.704240,778,0.775678,1.024387,0.580977,5.000000,5.000000,0.300000
power_grid_transformer,重電/變壓器/電網,20,10,5001,2006-06-19,2026-05-08,8,7,0.044108,0.059486,0.894052,1.453376,0.559324,-0.038306,760,0.746321,0.898383,0.584211,5.000000,5.000000,0.300000
optical_800g_cpo,光通訊/800G/CPO,5,5,4589,2008-01-08,2026-05-15,8,6,0.019065,0.103359,1.133410,1.434860,0.301450,-0.300554,253,0.744810,0.465331,0.561265,5.000000,5.000000,0.300000
ai_server_power_thermal,AI伺服器/電源/散熱,5,5,5012,2006-05-29,2026-05-15,6,8,0.079432,0.048625,0.504720,0.947826,0.443106,0.284990,358,0.743684,0.621259,0.586592,5.000000,5.000000,0.300000
passive_components,被動元件/MLCC/電阻電容,20,10,4994,2006-06-20,2026-05-08,4,7,0.136713,0.098972,0.908943,2.376772,1.467829,-0.147935,691,0.722881,0.123492,0.505065,5.000000,5.000000,0.300000
shipping_freight,航運/貨櫃/散裝/油輪,5,5,5083,2006-05-29,2026-05-15,8,6,0.101552,0.099610,0.430027,1.337049,0.907022,-0.079400,169,0.721955,0.497164,0.532544,5.000000,5.000000,0.300000
memory_hbm,記憶體/HBM/儲存,40,5,5134,2006-07-19,2026-05-15,4,10,0.105043,0.093011,0.566575,1.616065,1.049490,0.277000,1025,0.718376,0.395043,0.549268,5.000000,5.000000,0.300000
defense_aerospace,軍工/航太/造船,20,10,5158,2006-06-19,2026-05-08,7,7,0.069740,0.028686,0.661847,0.994600,0.332753,0.345503,458,0.674918,0.863491,0.587336,5.000000,5.000000,0.300000
banks_rates_insurance,金融/銀行/保險/利率,5,5,5041,2006-05-29,2026-05-15,8,6,-0.002758,-0.006426,0.245243,0.373085,0.127842,0.019422,65,0.670102,0.212296,0.538462,5.000000,5.000000,0.300000
power_grid_transformer,重電/變壓器/電網,5,5,5021,2006-05-29,2026-05-15,8,7,0.061388,0.033332,0.441103,0.749218,0.308115,-0.017592,156,0.634460,0.524485,0.596154,5.000000,5.000000,0.300000
copper_industrial_metals,銅/工業金屬/線纜,40,5,5147,2006-07-17,2026-05-15,6,8,0.079866,0.063278,0.365431,0.731604,0.366173,0.676446,1312,0.595235,0.534976,0.568598,5.000000,5.000000,0.300000
ai_server_power_thermal,AI伺服器/電源/散熱,10,5,5007,2006-06-06,2026-05-15,6,8,0.090758,0.076695,0.509991,1.089319,0.579328,0.540943,706,0.584890,0.510457,0.552408,5.000000,5.000000,0.300000
pcb_abf_ccl,PCB/ABF/CCL,40,5,4983,2006-07-17,2026-05-15,4,9,0.076166,0.022923,0.501438,1.162300,0.660863,1.421022,1339,0.560642,0.278821,0.544436,5.000000,5.000000,0.300000
shipping_freight,航運/貨櫃/散裝/油輪,10,5,5078,2006-06-06,2026-05-15,8,6,0.095208,0.084248,0.432768,1.148534,0.715766,-0.120128,364,0.550968,-0.076367,0.486264,5.000000,5.000000,0.300000
pcb_abf_ccl,PCB/ABF/CCL,5,5,5018,2006-05-29,2026-05-15,4,9,0.018466,0.021368,0.485851,0.868822,0.382970,0.158567,241,0.548857,0.170832,0.543568,5.000000,5.000000,0.300000
ai_server_power_thermal,AI伺服器/電源/散熱,20,5,4997,2006-06-20,2026-05-15,6,8,0.101214,0.070742,0.512029,1.008599,0.496571,1.118378,1088,0.498474,0.383175,0.559743,5.000000,5.000000,0.300000
ai_server_power_thermal,AI伺服器/電源/散熱,40,5,4977,2006-07-18,2026-05-15,6,8,0.106828,0.075726,0.508220,1.180585,0.672365,2.386456,1511,0.467059,0.463296,0.566512,5.000000,5.000000,0.300000
healthcare_glp1_cdmo,醫藥/GLP-1/CDMO,40,40,5005,2006-07-19,2026-03-24,6,9,-0.071399,-0.129900,4.914369,2.020598,-2.893771,-2.069835,838,0.465743,-0.429302,0.486874,5.000000,5.000000,0.300000
banks_rates_insurance,金融/銀行/保險/利率,40,10,5001,2006-07-18,2026-05-08,8,6,0.013535,-0.030170,0.475608,0.738796,0.263188,0.147046,695,0.460083,0.471893,0.572662,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,10,40,5045,2006-06-06,2026-03-24,6,8,-0.032936,-0.029573,1.484542,0.992040,-0.492502,0.276740,300,0.436292,1.103830,0.566667,5.000000,5.000000,0.300000
memory_hbm,記憶體/HBM/儲存,5,5,5171,2006-05-29,2026-05-15,4,10,0.097108,0.107582,0.558776,1.379599,0.820823,0.055071,245,0.431861,0.312870,0.534694,5.000000,5.000000,0.300000
power_grid_transformer,重電/變壓器/電網,40,10,4981,2006-07-17,2026-05-08,8,7,0.002679,0.006975,0.892959,0.729622,-0.163337,-0.212188,1135,0.423720,0.537402,0.556828,5.000000,5.000000,0.300000
copper_industrial_metals,銅/工業金屬/線纜,10,5,5177,2006-06-05,2026-05-15,6,8,0.057108,0.061886,0.366581,0.687878,0.321297,0.163687,500,0.406607,0.543554,0.570000,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,10,20,5066,2006-06-06,2026-04-23,6,8,-0.035659,-0.035198,0.749160,0.683110,-0.066050,0.262827,305,0.405357,-0.131378,0.485246,5.000000,5.000000,0.300000
power_grid_transformer,重電/變壓器/電網,20,5,5006,2006-06-19,2026-05-15,8,7,0.055112,0.035994,0.445765,0.843168,0.397403,-0.033756,762,0.405108,0.360725,0.561680,5.000000,5.000000,0.300000
defense_aerospace,軍工/航太/造船,5,10,5174,2006-05-29,2026-05-08,7,7,0.048271,0.009402,0.671296,0.848163,0.176867,0.080127,57,0.392113,-0.190140,0.473684,5.000000,5.000000,0.300000
passive_components,被動元件/MLCC/電阻電容,20,5,4999,2006-06-20,2026-05-15,4,7,0.126231,0.080430,0.464643,1.353508,0.888865,-0.145501,692,0.378211,0.222590,0.537572,5.000000,5.000000,0.300000
pcb_abf_ccl,PCB/ABF/CCL,10,5,5013,2006-06-05,2026-05-15,4,9,0.042224,0.036172,0.494646,1.016942,0.522296,0.314977,450,0.353150,0.323496,0.540000,5.000000,5.000000,0.300000
copper_industrial_metals,銅/工業金屬/線纜,20,5,5167,2006-06-19,2026-05-15,6,8,0.040698,0.038129,0.368335,0.708673,0.340337,0.351058,919,0.310925,0.215007,0.527748,5.000000,5.000000,0.300000
passive_components,被動元件/MLCC/電阻電容,40,5,4979,2006-07-18,2026-05-15,4,7,0.076111,0.033572,0.461808,0.933395,0.471588,-0.450421,969,0.279622,0.125971,0.518060,5.000000,5.000000,0.300000
defense_aerospace,軍工/航太/造船,10,5,5173,2006-06-05,2026-05-15,7,7,0.052406,0.009453,0.339830,0.587624,0.247794,0.154445,198,0.243711,0.206880,0.520202,5.000000,5.000000,0.300000
healthcare_glp1_cdmo,醫藥/GLP-1/CDMO,20,5,5064,2006-06-20,2026-05-15,6,9,0.045277,0.016691,0.516226,0.677158,0.160931,-0.925357,415,0.198167,0.131417,0.518072,5.000000,5.000000,0.300000
healthcare_glp1_cdmo,醫藥/GLP-1/CDMO,5,5,5082,2006-05-29,2026-05-15,6,9,0.048645,0.058789,0.495256,0.866700,0.371444,-0.187995,46,0.182614,0.792250,0.652174,5.000000,5.000000,0.300000
defense_aerospace,軍工/航太/造船,20,5,5163,2006-06-19,2026-05-15,7,7,0.048286,0.014805,0.335688,0.471398,0.135710,0.336306,458,0.175978,0.278742,0.543668,5.000000,5.000000,0.300000
banks_rates_insurance,金融/銀行/保險/利率,5,10,5036,2006-05-29,2026-05-08,8,6,-0.017257,-0.026950,0.471793,0.402761,-0.069033,0.020987,65,0.134517,-0.498358,0.476923,5.000000,5.000000,0.300000
banks_rates_insurance,金融/銀行/保險/利率,40,5,5006,2006-07-18,2026-05-15,8,6,0.016747,-0.002560,0.248753,0.433247,0.184494,0.146064,695,0.126404,0.064022,0.515108,5.000000,5.000000,0.300000
shipping_freight,航運/貨櫃/散裝/油輪,20,10,5063,2006-06-20,2026-05-08,8,6,0.065954,0.012880,0.827758,1.696552,0.868794,-0.180494,594,0.108418,-0.727962,0.436027,5.000000,5.000000,0.300000
shipping_freight,航運/貨櫃/散裝/油輪,20,20,5053,2006-06-20,2026-04-23,8,6,0.081843,-0.008344,1.659150,2.916413,1.257262,-0.186456,593,0.103557,-1.281301,0.428331,5.000000,5.000000,0.300000
power_grid_transformer,重電/變壓器/電網,40,5,4986,2006-07-17,2026-05-15,8,7,0.010718,-0.010964,0.444021,0.374577,-0.069444,-0.192651,1140,0.042863,0.036656,0.506140,5.000000,5.000000,0.300000
banks_rates_insurance,金融/銀行/保險/利率,10,20,5021,2006-06-06,2026-04-23,8,6,-0.019734,-0.030598,0.949740,0.942766,-0.006974,0.056489,184,0.016894,0.726641,0.548913,5.000000,5.000000,0.300000
shipping_freight,航運/貨櫃/散裝/油輪,40,40,5013,2006-07-18,2026-03-24,8,6,0.156716,0.039716,3.515837,6.836354,3.320517,-0.695136,870,0.015860,-2.039032,0.409195,5.000000,5.000000,0.300000
banks_rates_insurance,金融/銀行/保險/利率,20,10,5021,2006-06-20,2026-05-08,8,6,-0.016382,-0.024224,0.471959,0.540515,0.068556,0.113274,393,0.015302,0.461813,0.552163,5.000000,5.000000,0.300000
defense_aerospace,軍工/航太/造船,40,10,5138,2006-07-17,2026-05-08,7,7,0.042252,0.004531,0.660897,0.566957,-0.093940,0.693865,778,0.004293,0.174634,0.519280,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,20,20,5056,2006-06-20,2026-04-23,6,8,-0.037342,-0.052714,0.736343,0.541819,-0.194524,0.514514,583,0.002564,0.151560,0.509434,5.000000,5.000000,0.300000
shipping_freight,航運/貨櫃/散裝/油輪,20,5,5068,2006-06-20,2026-05-15,8,6,0.060335,0.025812,0.431160,0.927533,0.496374,-0.180764,594,-0.029513,-0.476863,0.442761,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,40,10,5046,2006-07-18,2026-05-08,6,8,-0.018428,-0.021785,0.378623,0.436531,0.057907,0.972626,873,-0.032817,-0.159129,0.477663,5.000000,5.000000,0.300000
healthcare_glp1_cdmo,醫藥/GLP-1/CDMO,40,10,5037,2006-07-19,2026-05-08,6,9,-0.004978,-0.042185,1.111140,0.816269,-0.294871,-2.059122,838,-0.065925,-0.026118,0.495227,5.000000,5.000000,0.300000
banks_rates_insurance,金融/銀行/保險/利率,20,5,5026,2006-06-20,2026-05-15,8,6,-0.010250,-0.014078,0.247936,0.343496,0.095559,0.108172,393,-0.074022,0.116050,0.531807,5.000000,5.000000,0.300000
healthcare_glp1_cdmo,醫藥/GLP-1/CDMO,40,20,5027,2006-07-19,2026-04-23,6,9,-0.038444,-0.102367,2.363532,0.919828,-1.443705,-2.064221,838,-0.079913,-0.426916,0.460621,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,40,20,5036,2006-07-18,2026-04-23,6,8,-0.049599,-0.061039,0.721839,0.322276,-0.399562,0.967941,871,-0.085425,-0.358341,0.469575,5.000000,5.000000,0.300000
healthcare_glp1_cdmo,醫藥/GLP-1/CDMO,40,5,5042,2006-07-19,2026-05-15,6,9,0.004471,-0.021503,0.521316,0.390343,-0.130973,-2.056815,838,-0.087777,-0.009706,0.498807,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,10,5,5081,2006-06-06,2026-05-15,6,8,0.015918,0.013064,0.207706,0.264070,0.056364,0.264992,306,-0.096148,-0.261751,0.470588,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,20,40,5035,2006-06-20,2026-03-24,6,8,-0.059936,-0.071585,1.465768,0.369096,-1.096672,0.504106,574,-0.129820,0.320469,0.510453,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,40,5,5051,2006-07-18,2026-05-15,6,8,-0.000568,-0.001651,0.203315,0.360509,0.157194,0.969741,873,-0.158529,-0.100646,0.479954,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,10,10,5076,2006-06-06,2026-05-08,6,8,-0.029470,-0.021810,0.392110,0.319192,-0.072918,0.264351,306,-0.222031,-0.465086,0.444444,5.000000,5.000000,0.300000
defense_aerospace,軍工/航太/造船,40,5,5143,2006-07-17,2026-05-15,7,7,0.034897,0.009142,0.333117,0.277461,-0.055656,0.689165,778,-0.307876,-0.048371,0.494859,5.000000,5.000000,0.300000
banks_rates_insurance,金融/銀行/保險/利率,10,10,5031,2006-06-06,2026-05-08,8,6,0.012020,-0.032592,0.475295,0.526180,0.050886,0.051172,184,-0.388644,-0.313244,0.472826,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,20,10,5066,2006-06-20,2026-05-08,6,8,-0.037025,-0.042084,0.387607,0.203102,-0.184506,0.498020,583,-0.434201,-0.266448,0.457976,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,20,5,5071,2006-06-20,2026-05-15,6,8,-0.026764,-0.032252,0.208127,0.121768,-0.086358,0.500653,583,-0.438660,-0.303943,0.439108,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,5,10,5081,2006-05-29,2026-05-08,6,8,0.021981,0.023137,0.386584,0.556040,0.169457,0.129995,127,-0.485692,-0.907248,0.417323,5.000000,5.000000,0.300000
shipping_freight,航運/貨櫃/散裝/油輪,40,5,5048,2006-07-18,2026-05-15,8,6,0.057249,0.008059,0.432543,0.720599,0.288056,-0.659967,876,-0.488046,-0.628656,0.422374,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,5,5,5086,2006-05-29,2026-05-15,6,8,0.046740,0.036358,0.204499,0.342619,0.138120,0.131700,127,-0.490057,-1.079269,0.393701,5.000000,5.000000,0.300000
banks_rates_insurance,金融/銀行/保險/利率,10,5,5036,2006-06-06,2026-05-15,8,6,-0.007276,-0.017053,0.248554,0.311193,0.062639,0.046819,184,-0.533229,-0.439026,0.402174,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,5,40,5050,2006-05-29,2026-03-24,6,8,-0.010978,0.003894,1.487488,1.510273,0.022785,0.139972,127,-0.550834,1.231536,0.527559,5.000000,5.000000,0.300000
shipping_freight,航運/貨櫃/散裝/油輪,40,10,5043,2006-07-18,2026-05-08,8,6,0.064199,-0.014439,0.832938,1.373836,0.540898,-0.666949,875,-0.656272,-1.070897,0.411429,5.000000,5.000000,0.300000
defense_aerospace,軍工/航太/造船,5,5,5179,2006-05-29,2026-05-15,7,7,0.031099,0.008734,0.339859,0.441457,0.101597,0.080769,57,-0.716292,-0.066290,0.491228,5.000000,5.000000,0.300000
shipping_freight,航運/貨櫃/散裝/油輪,40,20,5033,2006-07-18,2026-04-23,8,6,0.098971,-0.003877,1.665880,2.718136,1.052256,-0.679900,874,-0.735796,-1.513543,0.399314,5.000000,5.000000,0.300000
energy_oil_lng,能源/油氣/LNG,5,20,5071,2006-05-29,2026-04-23,6,8,-0.016001,-0.011473,0.748187,0.825336,0.077149,0.129984,127,-0.980053,-1.633762,0.354331,5.000000,5.000000,0.300000
